UDI,Type_L,Type_M,Type_H,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff_K,Power_proxy,wear_raw,RUL,Machine failure,split
5873,0,1,0,0.7474756999567299,0.6702613668158843,-0.17569940098191175,0.26391733701839054,0.016480504560409875,-0.5001080088471117,0.4059034098360338,109,144.0,0,train
5874,0,1,0,0.7474756999567299,0.7376622524214513,-0.9015494652851161,0.3546968881443374,0.06361254810781627,-0.40021227570143036,0.08535133778144557,112,141.0,0,train
5875,0,1,0,0.7474756999567299,0.7376622524214513,0.8727506919004946,-0.6237049406575363,0.11074459165522267,-0.40021227570143036,-0.3572719933835138,115,138.0,0,train
5876,0,1,0,0.7474756999567299,0.6702613668158843,0.3149214758156246,-0.028594549942994183,0.15787663520262907,-0.5001080088471117,0.26563072790447967,118,135.0,0,train
5877,1,0,0,0.7474756999567299,0.7376622524214513,-0.6999244474231149,1.2221459322367203,0.20500867875003548,-0.40021227570143036,1.3858664809700252,121,132.0,0,train
5878,1,0,0,0.7474756999567299,0.7376622524214513,-0.48485776170364697,0.14287793551712755,0.23643004111497307,-0.40021227570143036,0.05038620326239442,123,130.0,0,val
5879,1,0,0,0.6974796663290803,0.6702613668158843,0.019204782951356105,0.5866890743550907,0.26785140347991065,-0.40021227570143036,0.9945023437217003,125,128.0,0,train
5880,1,0,0,0.6974796663290803,0.6702613668158843,1.148304882978563,-1.1683822474132184,0.29927276584484824,-0.40021227570143036,-1.1048434385446682,127,126.0,0,train
5881,1,0,0,0.7474756999567299,0.7376622524214513,-0.646157775993248,0.969980512442423,0.3306941282097859,-0.40021227570143036,1.082202722243992,129,124.0,0,test
5882,1,0,0,0.6974796663290803,0.7376622524214513,2.455507082117204,-1.7433194045442162,0.3621154905747235,-0.300316542555749,-1.6109704700265046,131,122.0,0,train
5883,1,0,0,0.6974796663290803,0.7376622524214513,-0.41092858848757985,-0.3110198201126076,0.39353685293966106,-0.300316542555749,-0.5395641790791899,133,120.0,0,train
5884,1,0,0,0.6974796663290803,0.7376622524214513,1.8136674419231669,-1.4104610504157438,0.42495821530459865,-0.300316542555749,-1.2494196691053483,135,118.0,0,train
5885,0,1,0,0.6474836327014591,0.7376622524214513,-0.6192744402783145,0.304263804185478,0.45637957766953624,-0.20042080941012452,0.1915502660904049,137,116.0,0,train
5886,1,0,0,0.6474836327014591,0.7376622524214513,0.7853798508269607,-1.1885554809967622,0.5035116212169427,-0.20042080941012452,-1.2834071600605441,140,113.0,0,train
5887,1,0,0,0.6974796663290803,0.7376622524214513,-0.24290774026924547,0.193311019475987,0.5349329835818802,-0.300316542555749,0.2648351944162444,142,111.0,0,train
5888,0,0,1,0.6974796663290803,0.7376622524214513,-0.5722286027771808,0.14287793551712755,0.5663543459468179,-0.300316542555749,-0.0011988718421918605,144,109.0,0,train
5889,0,1,0,0.7474756999567299,0.7376622524214513,-0.15553689919571162,-0.13954733465248514,0.6449077518591618,-0.40021227570143036,-0.1596154681499965,149,104.0,0,train
5890,0,1,0,0.6974796663290803,0.6702613668158843,-1.9903245617399228,1.59535075353228,0.6920397954065682,-0.40021227570143036,0.8647057835087107,152,101.0,0,train
5891,1,0,0,0.6974796663290803,0.6702613668158843,0.6980090097534268,-0.7447443421587987,0.7391718389539746,-0.40021227570143036,-0.6294402937680986,155,98.0,0,train
5892,1,0,0,0.6974796663290803,0.6702613668158843,-1.3182411688665854,1.3431853337379827,0.7705932013189123,-0.40021227570143036,1.0798832149650408,157,96.0,0,val
5893,1,0,0,0.6974796663290803,0.7376622524214513,-0.3907660867013797,0.4555630560620563,0.8020145636838498,-0.300316542555749,0.5433102542617775,159,94.0,0,train
5894,0,1,0,0.6474836327014591,0.6702613668158843,-0.8074577902828489,1.2826656329873518,0.8334359260487875,-0.3003165425558058,1.387054988831966,161,92.0,0,val
5895,1,0,0,0.5974875990738095,0.6028604812103173,0.44933815439029207,-0.21015365219488868,0.8805679695961939,-0.3003165425558058,0.066210610359695,164,89.0,0,train
5896,0,1,0,0.5974875990738095,0.6028604812103173,-0.4714160938461802,0.6774686254810383,0.9119893319611314,-0.3003165425558058,0.7999896134778361,166,87.0,0,train
5897,1,0,0,0.5474915654461884,0.5354595956047887,-1.7214912045905877,1.5852641367405085,0.9591213755085378,-0.3003165425558058,1.0664262388508015,169,84.0,0,train
5898,0,1,0,0.49749553181853884,0.4680587099992217,-0.08832855990837787,0.021838534015865278,0.9905427378734755,-0.3003165425558058,0.11002246065755233,171,82.0,0,train
5899,1,0,0,0.49749553181853884,0.4680587099992217,-1.54674952244352,1.736563388617087,1.0376747814208818,-0.3003165425558058,1.3921349014676834,174,79.0,0,train
5900,0,0,1,0.44749949819088924,0.4006578243936931,1.0474923740475623,-1.2389885649556216,1.0690961437858195,-0.300316542555749,-1.2587935456293704,176,77.0,0,train
5901,0,1,0,0.44749949819088924,0.4680587099992217,-0.30339524562784587,0.10253146835004012,1.1476495496981634,-0.20042080941012452,0.10059107568859768,181,72.0,0,val
5902,1,0,0,0.49749553181853884,0.4680587099992217,-0.4445327581312467,0.5866890743550907,1.1947815932455699,-0.3003165425558058,0.6916053642614359,184,69.0,0,train
5903,1,0,0,0.44749949819088924,0.4006578243936931,0.4560589883190254,-0.462319071989186,1.2262029556105074,-0.300316542555749,-0.3130671687119502,186,67.0,0,train
5904,1,0,0,0.44749949819088924,0.33325693878812607,2.445425831224104,-1.8240123388783913,1.2576243179754452,-0.40021227570143036,-1.7594620672130166,188,65.0,0,train
5905,0,1,0,0.39750346456326807,0.33325693878812607,-1.3451245045815188,1.9181224908689807,1.2890456803403827,-0.3003165425558058,1.7860677492563322,190,63.0,0,train
5906,0,0,1,0.39750346456326807,0.33325693878812607,0.34852564545929143,-0.896043594035377,1.336177723887789,-0.3003165425558058,-1.0193667198931058,193,60.0,0,train
5907,1,0,0,0.3475074309356185,0.19845516757703044,0.019204782951356105,-0.4421458384056419,1.414731129800133,-0.40021227570143036,-0.5042252396680764,198,55.0,0,train
5908,0,0,1,0.39750346456326807,0.2658560531825591,-0.7469702849242486,0.6472087751057222,1.4461524921650706,-0.40021227570148715,0.5756683392772141,200,53.0,0,train
5909,0,1,0,0.39750346456326807,0.19845516757703044,-0.027841054549777512,-0.3715395208632391,1.5247058980774146,-0.5001080088471117,-0.42572621233501057,205,48.0,0,train
5910,0,0,1,0.3475074309356185,0.1310542819714635,-1.116616151004584,2.5535793487506098,1.5718379416248212,-0.5001080088471117,2.801973598473229,208,45.0,1,train
5911,0,1,0,0.39750346456326807,0.19845516757703044,-0.48485776170364697,0.3446102713525654,-1.6959837443286894,-0.5001080088471117,0.3298772456350708,0,253.0,0,train
5912,0,1,0,0.39750346456326807,0.2658560531825591,-1.6273995295883206,2.4224533304575755,-1.6488517007812828,-0.40021227570148715,2.1658151806282606,3,250.0,0,train
5913,0,1,0,0.3475074309356185,0.19845516757703044,0.8660298579717612,-1.0271696123284118,-1.6017196572338765,-0.40021227570143036,-0.9965550367364883,6,247.0,0,train
5914,0,0,1,0.3475074309356185,0.1310542819714635,-0.3437202492002461,1.2423191658202637,-1.55458761368647,-0.5001080088471117,1.6788815926426954,9,244.0,0,train
5915,1,0,0,0.3475074309356185,0.19845516757703044,0.41573398474662515,-0.40179937123855447,-1.4760342077741262,-0.40021227570143036,-0.24187171388532985,14,239.0,0,train
5916,0,1,0,0.2975113973079973,0.1310542819714635,0.012483949022622731,-0.12946071786071311,-1.4446128454091884,-0.40021227570148715,-0.05243889627718239,16,237.0,0,train
5917,1,0,0,0.2975113973079973,0.1310542819714635,0.16706312938349033,0.193311019475987,-1.3974808018617821,-0.40021227570148715,0.5098115850885091,19,234.0,0,val
5918,1,0,0,0.2975113973079973,0.1310542819714635,-1.2711953313654516,1.2725790161955797,-1.3660594394968446,-0.40021227570148715,1.0256719208751974,21,232.0,0,train
5919,1,0,0,0.2975113973079973,0.06365339636593481,0.0729714543812231,0.20339763626775906,-1.3346380771319069,-0.5001080088471117,0.468357581032891,23,230.0,0,val
5920,1,0,0,0.2975113973079973,0.19845516757703044,-0.7805744545679154,1.070846680360142,-1.3032167147669693,-0.3003165425558058,1.122650328513289,25,228.0,0,val
5921,1,0,0,0.2475153636803477,0.1310542819714635,1.5717174204887654,-1.4205476672075157,-1.2717953524020318,-0.3003165425558058,-1.3560403260104805,27,226.0,0,train
5922,1,0,0,0.2475153636803477,0.19845516757703044,-1.3047995010091187,1.726476771825315,-1.240373990037094,-0.20042080941012452,1.5766986707382002,29,224.0,0,train
5923,1,0,0,0.2475153636803477,0.19845516757703044,-0.6394369420645145,0.33452365456079336,-1.2089526276721565,-0.20042080941012452,0.22044825966906056,31,222.0,0,test
5924,0,1,0,0.19751933005269812,0.19845516757703044,0.046088118666289604,-0.5026655391562734,-1.177531265307219,-0.1005250762644432,-0.5789670485988767,33,220.0,0,train
5925,1,0,0,0.14752329642507697,0.1310542819714635,-1.0830119813609171,0.8892875781082474,-1.1303992217598124,-0.10052507626449998,0.6682185966554918,36,217.0,0,train
5926,0,1,0,0.09752726279742736,0.06365339636593481,0.5971965008224263,-0.8758703604518333,-1.098977859394875,-0.1005250762644432,-0.8780397164711199,38,215.0,0,train
5927,1,0,0,0.09752726279742736,0.06365339636593481,-0.6058327724208477,1.1212797643190013,-1.0518458158474686,-0.1005250762644432,1.3177573126881235,41,212.0,0,train
5928,1,0,0,0.09752726279742736,0.06365339636593481,0.7988215186844275,-0.9565632947860085,-1.0204244534825309,-0.1005250762644432,-0.9144809010767758,43,210.0,0,train
5929,0,1,0,0.09752726279742736,0.06365339636593481,0.13345895973982347,-0.12946071786071311,-0.9890030911175933,-0.1005250762644432,0.01432840828962419,45,208.0,0,train
5930,1,0,0,0.14752329642507697,0.1310542819714635,-0.3974869206301131,0.5261693736044599,-0.9418710475701869,-0.10052507626449998,0.6377391208411876,48,205.0,0,train
5931,1,0,0,0.14752329642507697,0.19845516757703044,-0.3168369134853126,1.171712848277861,-0.9104496852052493,-0.0006293431188186668,1.5994336759682408,50,203.0,0,test
5932,1,0,0,0.14752329642507697,0.2658560531825591,-1.3047995010091187,1.4541381184474735,-0.8790283228403117,0.09926639002680586,1.2309578998031108,52,201.0,0,train
5933,1,0,0,0.2475153636803477,0.33325693878812607,-0.10177022776584463,-0.34127967048792296,-0.8476069604753741,-0.0006293431188186668,-0.4204354354012064,54,199.0,0,train
5934,1,0,0,0.2475153636803477,0.33325693878812607,-1.0561286456459837,0.7480749430234411,-0.8161855981104366,-0.0006293431188186668,0.5026901226576824,56,197.0,0,val
5935,0,0,1,0.2975113973079973,0.33325693878812607,-0.5117410974185804,1.1313663811107735,-0.7847642357454989,-0.10052507626449998,1.4002627616848315,58,195.0,0,train
5936,1,0,0,0.2475153636803477,0.33325693878812607,0.7786590168982274,-0.5530986231151328,-0.7062108298331549,-0.0006293431188186668,-0.29219160320139814,63,190.0,0,val
5937,0,1,0,0.2475153636803477,0.2658560531825591,0.12001729188235671,-0.27067335294552014,-0.6747894674682173,-0.10052507626449998,-0.2008106842034187,65,188.0,0,test
5938,0,1,0,0.2975113973079973,0.33325693878812607,-0.45797442598871346,0.13279131872535552,-0.6276574239208109,-0.10052507626449998,0.05224564298188356,68,185.0,0,train
5939,1,0,0,0.2475153636803477,0.2658560531825591,1.1550257169072964,-0.6943112581999392,-0.5805253803734045,-0.10052507626449998,-0.33539961482746167,71,182.0,0,val
5940,1,0,0,0.2475153636803477,0.33325693878812607,-0.8141786242115823,2.1097682099126467,-0.5491040180084669,-0.0006293431188186668,2.4894056155234563,73,180.0,0,train
5941,0,1,0,0.2975113973079973,0.4006578243936931,-0.6932036134943815,1.292752249779123,-0.5176826556435293,-0.0006293431188186668,1.4866021070103814,75,178.0,0,val
5942,1,0,0,0.2975113973079973,0.4680587099992217,-0.6192744402783145,0.859027727732932,-0.4705506120961229,0.09926639002680586,0.9496074177109458,78,175.0,1,val
5943,1,0,0,0.3475074309356185,0.4680587099992217,-0.5386244331335139,0.3446102713525654,-0.43912924973118533,-0.0006293431188186668,0.29659902550071127,80,173.0,0,val
5944,1,0,0,0.3475074309356185,0.4680587099992217,0.0729714543812231,0.13279131872535552,-0.40770788736624775,-0.0006293431188186668,0.3649669817848089,82,171.0,0,val
5945,0,1,0,0.3475074309356185,0.4006578243936931,-0.3101160795565792,-0.20006703540311663,-0.3762865250013101,-0.1005250762644432,-0.33005132944872567,84,169.0,0,train
5946,0,1,0,0.39750346456326807,0.5354595956047887,-0.7738536206391821,0.4555630560620563,-0.32915448145390375,-0.0006293431188186668,0.30019330330900185,87,166.0,0,train
5947,1,0,0,0.3475074309356185,0.5354595956047887,-0.22946607241177874,0.6472087751057222,-0.28202243790649734,0.09926639002686265,0.9181119593694976,90,163.0,0,train
5948,0,1,0,0.3475074309356185,0.5354595956047887,-0.4378119242025133,0.5261693736044599,-0.25060107554155975,0.09926639002686265,0.6117453037316303,92,161.0,0,train
5949,1,0,0,0.3475074309356185,0.5354595956047887,2.455507082117204,-2.1669573097986357,-0.2034690319941533,0.09926639002686265,-2.374021271615364,95,158.0,0,train
5950,0,1,0,0.3475074309356185,0.5354595956047887,-0.162257733124445,0.4051299721031969,-0.17204766962921572,0.09926639002686265,0.6161542845098,97,156.0,0,train
5951,1,0,0,0.3475074309356185,0.5354595956047887,1.0676548758337625,-1.117949163454359,-0.12491562608180933,0.09926639002686265,-1.0565650990237085,100,153.0,0,train
5952,1,0,0,0.3475074309356185,0.6028604812103173,0.8055423526131609,-1.0675160794954994,-0.09349426371687172,0.1991621231724872,-1.0855206010472973,102,151.0,0,train
5953,1,0,0,0.3475074309356185,0.5354595956047887,0.22082980081335732,-0.6237049406575363,-0.06207290135193413,0.09926639002686265,-0.6715173059771545,104,149.0,0,train
5954,0,1,0,0.3475074309356185,0.6028604812103173,-0.29667441169911246,-0.10928748427716975,-0.030651538986996525,0.1991621231724872,-0.19458060266904764,106,147.0,0,train
5955,1,0,0,0.39750346456326807,0.6028604812103173,1.3566507347692975,-1.4407209007910595,0.016480504560409875,0.09926639002680586,-1.4686802001518964,109,144.0,0,train
5956,1,0,0,0.3475074309356185,0.5354595956047887,0.825704854399361,-0.8456105100765176,0.047901866925347474,0.09926639002686265,-0.7285081749054093,111,142.0,0,train
5957,1,0,0,0.3475074309356185,0.6028604812103173,0.032646450808822856,-0.29084658652906353,0.07932322929028507,0.1991621231724872,-0.2767122467736933,113,140.0,0,train
5958,1,0,0,0.3475074309356185,0.6028604812103173,0.718171511539627,-0.2807599697372915,0.11074459165522267,0.1991621231724872,0.10168373614231815,115,138.0,0,train
5959,1,0,0,0.2975113973079973,0.5354595956047887,0.019204782951356105,-0.14963395144425717,0.14216595402016027,0.1991621231724872,-0.07811641693961051,117,136.0,0,train
5960,1,0,0,0.2975113973079973,0.5354595956047887,-1.0225244760023169,1.1313663811107735,0.17358731638509786,0.1991621231724872,1.0273013268149558,119,134.0,0,train
5961,1,0,0,0.2475153636803477,0.4680587099992217,0.5098256597488924,-0.6539647910328518,0.20500867875003548,0.1991621231724872,-0.5783919641495503,121,132.0,0,train
5962,1,0,0,0.14752329642507697,0.4680587099992217,0.05952978652375635,-0.7750041925341148,0.23643004111497307,0.398953589463793,-0.9705324654044651,123,130.0,0,train
5963,1,0,0,0.2475153636803477,0.5354595956047887,1.3297673990543641,-1.380201200040428,0.26785140347991065,0.2990578563181685,-1.3791587208734053,125,128.0,0,train
5964,0,0,1,0.19751933005269812,0.4680587099992217,0.8458673561855611,-0.3715395208632391,0.29927276584484824,0.2990578563181685,0.02657770706027741,127,126.0,0,train
5965,0,0,1,0.2475153636803477,0.5354595956047887,0.6778465079672268,-0.9565632947860085,0.37782617175719224,0.2990578563181685,-0.96710112819015,132,121.0,0,train
5966,0,0,1,0.2475153636803477,0.6028604812103173,-0.5587869349197141,0.6572953918974942,0.45637957766953624,0.398953589463793,0.7140624120076358,137,116.0,0,test
5967,1,0,0,0.19751933005269812,0.5354595956047887,-0.9015494652851161,0.9397206620671069,0.5349329835818802,0.3989535894638498,0.8614086326659061,142,111.0,0,test
5968,1,0,0,0.19751933005269812,0.5354595956047887,-0.9418744688575164,1.2624923994038078,0.5663543459468179,0.3989535894638498,1.2593862410814842,144,109.0,0,train
5969,1,0,0,0.19751933005269812,0.5354595956047887,-1.224149493864318,1.615523987115824,0.5977757083117554,0.3989535894638498,1.5002507779410643,146,107.0,0,train
5970,0,1,0,0.19751933005269812,0.5354595956047887,-0.2630702420554456,-0.4118859880303265,0.6291970706766931,0.3989535894638498,-0.6046637387429488,148,105.0,0,test
5971,1,0,0,0.19751933005269812,0.5354595956047887,-0.06816605812217776,-0.24041350257020405,0.6763291142240995,0.3989535894638498,-0.257207299200703,151,102.0,0,train
5972,1,0,0,0.2475153636803477,0.5354595956047887,-0.14209523133824487,-0.7043978749917112,0.7077504765890371,0.2990578563181685,-0.9621649866667643,153,100.0,0,train
5973,1,0,0,0.2475153636803477,0.5354595956047887,-0.5722286027771808,0.6673820086892662,0.7391718389539746,0.2990578563181685,0.7189985535310215,155,98.0,0,val
5974,1,0,0,0.2475153636803477,0.5354595956047887,-1.183824490291918,1.191886081861404,0.7705932013189123,0.2990578563181685,0.9873904660316962,157,96.0,0,val
5975,1,0,0,0.2475153636803477,0.4680587099992217,-0.2832327438416457,-0.05885440031831029,0.8020145636838498,0.1991621231724872,-0.11581320259296252,159,94.0,0,test
5976,0,0,1,0.2475153636803477,0.4680587099992217,0.8324256883280944,-1.1482090138296743,0.8334359260487875,0.1991621231724872,-1.2010742363986342,161,92.0,0,train
5977,0,0,1,0.2475153636803477,0.4006578243936931,-1.0225244760023169,1.1616262314860888,0.9119893319611314,0.09926639002686265,1.0669246453735508,166,87.0,0,train
5978,1,0,0,0.2975113973079973,0.4680587099992217,1.4776257454864983,-0.9464766779942365,0.9905427378734755,0.09926639002680586,-0.602449663613042,171,82.0,0,val
5979,1,0,0,0.2475153636803477,0.4006578243936931,-0.5520661009909806,0.6371221583139501,1.021964100238413,0.09926639002686265,0.6907619070690901,173,80.0,0,test
5980,0,0,1,0.2975113973079973,0.4680587099992217,-0.19586190276811186,0.5362559903962312,1.0533854626033508,0.09926639002680586,0.7820949023629604,175,78.0,0,train
5981,0,1,0,0.2975113973079973,0.4680587099992217,0.8324256883280944,-0.8052640429094302,1.1319388685156946,0.09926639002680586,-0.6620667515265553,180,73.0,0,train
